score,content,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready
Negatif,Sudah bagus cuman masih banyak bug seperti selalu terjadi kesalahan dalam membuat story ig dan itu membuat saya kesal please ig perbaiki bug ini,144,sudah bagus cuman masih banyak bug seperti selalu terjadi kesalahan dalam membuat story ig dan itu membuat saya kesal please ig perbaiki bug ini,"['sudah', 'bagus', 'cuman', 'masih', 'banyak', 'bug', 'seperti', 'selalu', 'terjadi', 'kesalahan', 'dalam', 'membuat', 'story', 'ig', 'dan', 'itu', 'membuat', 'saya', 'kesal', 'please', 'ig', 'perbaiki', 'bug', 'ini']","['sudah', 'bagus', 'cuman', 'masih', 'banyak', 'bug', 'seperti', 'selalu', 'jadi', 'salah', 'dalam', 'buat', 'story', 'ig', 'dan', 'itu', 'buat', 'saya', 'kesal', 'please', 'ig', 'baik', 'bug', 'ini']","['sudah', 'bagus', 'cuman', 'masih', 'banyak', 'bug', 'seperti', 'selalu', 'jadi', 'salah', 'dalam', 'buat', 'story', 'ig', 'dan', 'itu', 'buat', 'saya', 'kesal', 'please', 'ig', 'baik', 'bug', 'ini']","['bagus', 'cuman', 'bug', 'salah', 'story', 'ig', 'kesal', 'please', 'ig', 'bug']",bagus cuman bug salah story ig kesal please ig bug
Negatif,"Banyak bug,parah,,bagusan instagram yang dulu,,saya tidak bisa mengirim reels,up video,,,tolong di perbaiki,,katanya masalah jaringan padahal signal baik baik aja.",163,banyak bug parah bagusan instagram yang dulu saya tidak bisa mengirim reels up video tolong di perbaiki katanya masalah jaringan padahal signal baik baik aja,"['banyak', 'bug', 'parah', 'bagusan', 'instagram', 'yang', 'dulu', 'saya', 'tidak', 'bisa', 'mengirim', 'reels', 'up', 'video', 'tolong', 'di', 'perbaiki', 'katanya', 'masalah', 'jaringan', 'padahal', 'signal', 'baik', 'baik', 'aja']","['banyak', 'bug', 'parah', 'bagus', 'instagram', 'yang', 'dulu', 'saya', 'tidak', 'bisa', 'kirim', 'reels', 'up', 'video', 'tolong', 'di', 'baik', 'kata', 'masalah', 'jaring', 'padahal', 'signal', 'baik', 'baik', 'saja']","['banyak', 'bug', 'parah', 'bagus', 'instagram', 'yang', 'dulu', 'saya', 'tidak', 'bisa', 'kirim', 'reels', 'up', 'video', 'tolong', 'di', 'baik', 'kata', 'masalah', 'jaring', 'padahal', 'signal', 'baik', 'baik', 'saja']","['bug', 'parah', 'bagus', 'instagram', 'kirim', 'reels', 'up', 'video', 'tolong', 'jaring', 'signal']",bug parah bagus instagram kirim reels up video tolong jaring signal
Negatif,"Pada saat masuk ke aplikasi Instagram itu kok error tidak bisa buka history ig orang dan lihat-lihat beranda,Tolong secepatnya perbaiki bug/error seperti ini😔😞🙏 Sementara saya kasih bintang 1",191,pada saat masuk ke aplikasi instagram itu kok error tidak bisa buka history ig orang dan lihat lihat beranda tolong secepatnya perbaiki bug error seperti ini sementara saya kasih bintang,"['pada', 'saat', 'masuk', 'ke', 'aplikasi', 'instagram', 'itu', 'kok', 'error', 'tidak', 'bisa', 'buka', 'history', 'ig', 'orang', 'dan', 'lihat', 'lihat', 'beranda', 'tolong', 'secepatnya', 'perbaiki', 'bug', 'error', 'seperti', 'ini', 'sementara', 'saya', 'kasih', 'bintang']","['pada', 'saat', 'masuk', 'ke', 'aplikasi', 'instagram', 'itu', 'kok', 'error', 'tidak', 'bisa', 'buka', 'history', 'ig', 'orang', 'dan', 'lihat', 'lihat', 'beranda', 'tolong', 'cepat', 'baik', 'bug', 'error', 'seperti', 'ini', 'sementara', 'saya', 'kasih', 'bintang']","['pada', 'saat', 'masuk', 'ke', 'aplikasi', 'instagram', 'itu', 'kok', 'error', 'tidak', 'bisa', 'buka', 'history', 'ig', 'orang', 'dan', 'lihat', 'lihat', 'beranda', 'tolong', 'cepat', 'baik', 'bug', 'error', 'seperti', 'ini', 'sementara', 'saya', 'kasih', 'bintang']","['masuk', 'aplikasi', 'instagram', 'error', 'buka', 'history', 'ig', 'orang', 'lihat', 'lihat', 'beranda', 'tolong', 'cepat', 'bug', 'error', 'kasih', 'bintang']",masuk aplikasi instagram error buka history ig orang lihat lihat beranda tolong cepat bug error kasih bintang
Negatif,"Makin kesini IG sudah gak asik lagi.. Terlalu banyak bug iklan maupun posting yg tidak kita follow di beranda.. Juga ditambah dengan postingan yg muncul di beranda bukan postingan terbaru.. Kebanyakan postingan lama.. Biasanya pembaharuan aplikasi itu membuat pengguna lebih mudah dan nyaman tp berbeda dg IG. Pembaharuan malah semakin membuat ribet dan tidak menyenangkan lg. EH ANEH HABIS NGASIH ULASAN INI, SY GAK BISA BUKA IG LAGI.. KATANYA LAGI MENGALAMI MASALAH..",469,makin kesini ig sudah gak asik lagi terlalu banyak bug iklan maupun posting yg tidak kita follow di beranda juga ditambah dengan postingan yg muncul di beranda bukan postingan terbaru kebanyakan postingan lama biasanya pembaharuan aplikasi itu membuat pengguna lebih mudah dan nyaman tp berbeda dg ig pembaharuan malah semakin membuat ribet dan tidak menyenangkan lg eh aneh habis ngasih ulasan ini sy gak bisa buka ig lagi katanya lagi mengalami masalah,"['makin', 'kesini', 'ig', 'sudah', 'gak', 'asik', 'lagi', 'terlalu', 'banyak', 'bug', 'iklan', 'maupun', 'posting', 'yg', 'tidak', 'kita', 'follow', 'di', 'beranda', 'juga', 'ditambah', 'dengan', 'postingan', 'yg', 'muncul', 'di', 'beranda', 'bukan', 'postingan', 'terbaru', 'kebanyakan', 'postingan', 'lama', 'biasanya', 'pembaharuan', 'aplikasi', 'itu', 'membuat', 'pengguna', 'lebih', 'mudah', 'dan', 'nyaman', 'tp', 'berbeda', 'dg', 'ig', 'pembaharuan', 'malah', 'semakin', 'membuat', 'ribet', 'dan', 'tidak', 'menyenangkan', 'lg', 'eh', 'aneh', 'habis', 'ngasih', 'ulasan', 'ini', 'sy', 'gak', 'bisa', 'buka', 'ig', 'lagi', 'katanya', 'lagi', 'mengalami', 'masalah']","['makin', 'kesini', 'ig', 'sudah', 'gak', 'asik', 'lagi', 'terlalu', 'banyak', 'bug', 'iklan', 'maupun', 'posting', 'yang', 'tidak', 'kita', 'follow', 'di', 'beranda', 'juga', 'tambah', 'dengan', 'postingan', 'yang', 'muncul', 'di', 'beranda', 'bukan', 'postingan', 'baru', 'banyak', 'postingan', 'lama', 'biasa', 'baharu', 'aplikasi', 'itu', 'buat', 'guna', 'lebih', 'mudah', 'dan', 'nyaman', 'tapi', 'beda', 'dg', 'ig', 'baharu', 'bahkan', 'makin', 'buat', 'ribet', 'dan', 'tidak', 'senang', 'lagi', 'eh', 'aneh', 'habis', 'memberikan', 'ulas', 'ini', 'saya', 'gak', 'bisa', 'buka', 'ig', 'lagi', 'kata', 'lagi', 'alami', 'masalah']","['makin', 'kesini', 'ig', 'sudah', 'gak', 'asik', 'lagi', 'terlalu', 'banyak', 'bug', 'iklan', 'maupun', 'posting', 'yang', 'tidak', 'kita', 'follow', 'di', 'beranda', 'juga', 'tambah', 'dengan', 'postingan', 'yang', 'muncul', 'di', 'beranda', 'bukan', 'postingan', 'baru', 'banyak', 'postingan', 'lama', 'biasa', 'baharu', 'aplikasi', 'itu', 'buat', 'guna', 'lebih', 'mudah', 'dan', 'nyaman', 'tapi', 'beda', 'dg', 'ig', 'baharu', 'bahkan', 'makin', 'buat', 'ribet', 'dan', 'tidak', 'senang', 'lagi', 'eh', 'aneh', 'habis', 'memberikan', 'ulas', 'ini', 'saya', 'gak', 'bisa', 'buka', 'ig', 'lagi', 'kata', 'lagi', 'alami', 'masalah']","['kesini', 'ig', 'gak', 'asik', 'bug', 'iklan', 'posting', 'follow', 'beranda', 'postingan', 'muncul', 'beranda', 'postingan', 'postingan', 'baharu', 'aplikasi', 'mudah', 'nyaman', 'beda', 'dg', 'ig', 'baharu', 'ribet', 'senang', 'eh', 'aneh', 'habis', 'ulas', 'gak', 'buka', 'ig', 'alami']",kesini ig gak asik bug iklan posting follow beranda postingan muncul beranda postingan postingan baharu aplikasi mudah nyaman beda dg ig baharu ribet senang eh aneh habis ulas gak buka ig alami
Negatif,"Instagram sekarang kenapa tiba2 keluar sendiri ya?? baru beberpa detik scrol2 eh tiba2 keluar sendiri gitu aja sih??! Padahal baru update loh (kan kesal jadinya). Kalau gk di update malah LOLA, setelah diupdate malah tiba2 keluar sendiri aja. TOLONG SEGERA DI PERBAIKI...!",272,instagram sekarang kenapa tiba keluar sendiri ya baru beberpa detik scrol eh tiba keluar sendiri gitu aja sih padahal baru update loh kan kesal jadinya kalau gk di update malah lola setelah diupdate malah tiba keluar sendiri aja tolong segera di perbaiki,"['instagram', 'sekarang', 'kenapa', 'tiba', 'keluar', 'sendiri', 'ya', 'baru', 'beberpa', 'detik', 'scrol', 'eh', 'tiba', 'keluar', 'sendiri', 'gitu', 'aja', 'sih', 'padahal', 'baru', 'update', 'loh', 'kan', 'kesal', 'jadinya', 'kalau', 'gk', 'di', 'update', 'malah', 'lola', 'setelah', 'diupdate', 'malah', 'tiba', 'keluar', 'sendiri', 'aja', 'tolong', 'segera', 'di', 'perbaiki']","['instagram', 'sekarang', 'kenapa', 'tiba', 'keluar', 'sendiri', 'iya', 'baru', 'beberpa', 'detik', 'scrol', 'eh', 'tiba', 'keluar', 'sendiri', 'gitu', 'saja', 'sih', 'padahal', 'baru', 'update', 'loh', 'kan', 'kesal', 'jadi', 'kalau', 'gk', 'di', 'update', 'bahkan', 'lambat berfikir', 'telah', 'diupdate', 'bahkan', 'tiba', 'keluar', 'sendiri', 'saja', 'tolong', 'segera', 'di', 'baik']","['instagram', 'sekarang', 'kenapa', 'tiba', 'keluar', 'sendiri', 'iya', 'baru', 'beberpa', 'detik', 'scrol', 'eh', 'tiba', 'keluar', 'sendiri', 'gitu', 'saja', 'sih', 'padahal', 'baru', 'update', 'loh', 'kan', 'kesal', 'jadi', 'kalau', 'gk', 'di', 'update', 'bahkan', 'lambat berfikir', 'telah', 'diupdate', 'bahkan', 'tiba', 'keluar', 'sendiri', 'saja', 'tolong', 'segera', 'di', 'baik']","['instagram', 'iya', 'beberpa', 'detik', 'scrol', 'eh', 'gitu', 'sih', 'update', 'loh', 'kesal', 'gk', 'update', 'lambat berfikir', 'diupdate', 'tolong']",instagram iya beberpa detik scrol eh gitu sih update loh kesal gk update lambat berfikir diupdate tolong
Negatif,Sudah 1 minggu instagram saya tdk bisa di refresh. Sudah di logout berkali kali ttp tdk bisa. Tolong diperbaki untuk kenyamanan pengguna..,138,sudah minggu instagram saya tdk bisa di refresh sudah di logout berkali kali ttp tdk bisa tolong diperbaki untuk kenyamanan pengguna,"['sudah', 'minggu', 'instagram', 'saya', 'tdk', 'bisa', 'di', 'refresh', 'sudah', 'di', 'logout', 'berkali', 'kali', 'ttp', 'tdk', 'bisa', 'tolong', 'diperbaki', 'untuk', 'kenyamanan', 'pengguna']","['sudah', 'minggu', 'instagram', 'saya', 'tidak', 'bisa', 'di', 'refresh', 'sudah', 'di', 'logout', 'kali', 'kali', 'ttp', 'tidak', 'bisa', 'tolong', 'baki', 'untuk', 'nyaman', 'guna']","['sudah', 'minggu', 'instagram', 'saya', 'tidak', 'bisa', 'di', 'refresh', 'sudah', 'di', 'logout', 'kali', 'kali', 'ttp', 'tidak', 'bisa', 'tolong', 'baki', 'untuk', 'nyaman', 'guna']","['minggu', 'instagram', 'refresh', 'logout', 'kali', 'kali', 'ttp', 'tolong', 'baki', 'nyaman']",minggu instagram refresh logout kali kali ttp tolong baki nyaman
Negatif,"Gila sihhh bug nya parah min ,tolong perbaiki dong ,sekarang jadi gak bisa melihat yg diikuti ,terus pas login suka muter2 padahal jaringan bagus ,tolonglah update yg lebih bagus lagi dari yg sebelumnya",202,gila sihhh bug nya parah min tolong perbaiki dong sekarang jadi gak bisa melihat yg diikuti terus pas login suka muter padahal jaringan bagus tolonglah update yg lebih bagus lagi dari yg sebelumnya,"['gila', 'sihhh', 'bug', 'nya', 'parah', 'min', 'tolong', 'perbaiki', 'dong', 'sekarang', 'jadi', 'gak', 'bisa', 'melihat', 'yg', 'diikuti', 'terus', 'pas', 'login', 'suka', 'muter', 'padahal', 'jaringan', 'bagus', 'tolonglah', 'update', 'yg', 'lebih', 'bagus', 'lagi', 'dari', 'yg', 'sebelumnya']","['gila', 'sihhh', 'bug', 'nya', 'parah', 'min', 'tolong', 'baik', 'dong', 'sekarang', 'jadi', 'gak', 'bisa', 'lihat', 'yang', 'ikut', 'terus', 'pas', 'login', 'suka', 'muter', 'padahal', 'jaring', 'bagus', 'tolong', 'update', 'yang', 'lebih', 'bagus', 'lagi', 'dari', 'yang', 'belum']","['gila', 'sihhh', 'bug', 'nya', 'parah', 'min', 'tolong', 'baik', 'dong', 'sekarang', 'jadi', 'gak', 'bisa', 'lihat', 'yang', 'ikut', 'terus', 'pas', 'login', 'suka', 'muter', 'padahal', 'jaring', 'bagus', 'tolong', 'update', 'yang', 'lebih', 'bagus', 'lagi', 'dari', 'yang', 'belum']","['gila', 'sihhh', 'bug', 'nya', 'parah', 'min', 'tolong', 'gak', 'lihat', 'pas', 'login', 'suka', 'muter', 'jaring', 'bagus', 'tolong', 'update', 'bagus']",gila sihhh bug nya parah min tolong gak lihat pas login suka muter jaring bagus tolong update bagus
Negatif,"Setelah di update banyak sekali bug, mau scan barcode aja tiba tiba keluar sendiri, dan masih banyak lagi bug bug yang lain",123,setelah di update banyak sekali bug mau scan barcode aja tiba tiba keluar sendiri dan masih banyak lagi bug bug yang lain,"['setelah', 'di', 'update', 'banyak', 'sekali', 'bug', 'mau', 'scan', 'barcode', 'aja', 'tiba', 'tiba', 'keluar', 'sendiri', 'dan', 'masih', 'banyak', 'lagi', 'bug', 'bug', 'yang', 'lain']","['telah', 'di', 'update', 'banyak', 'sekali', 'bug', 'mau', 'scan', 'barcode', 'saja', 'tiba', 'tiba', 'keluar', 'sendiri', 'dan', 'masih', 'banyak', 'lagi', 'bug', 'bug', 'yang', 'lain']","['telah', 'di', 'update', 'banyak', 'sekali', 'bug', 'mau', 'scan', 'barcode', 'saja', 'tiba', 'tiba', 'keluar', 'sendiri', 'dan', 'masih', 'banyak', 'lagi', 'bug', 'bug', 'yang', 'lain']","['update', 'bug', 'scan', 'barcode', 'bug', 'bug']",update bug scan barcode bug bug
Negatif,"Saat upload story selalu kualitas vidio turun, padahal handphone saya juga tidak jelek, ini handphone spesifikasi yang bagus.",125,saat upload story selalu kualitas vidio turun padahal handphone saya juga tidak jelek ini handphone spesifikasi yang bagus,"['saat', 'upload', 'story', 'selalu', 'kualitas', 'vidio', 'turun', 'padahal', 'handphone', 'saya', 'juga', 'tidak', 'jelek', 'ini', 'handphone', 'spesifikasi', 'yang', 'bagus']","['saat', 'upload', 'story', 'selalu', 'kualitas', 'vidio', 'turun', 'padahal', 'handphone', 'saya', 'juga', 'tidak', 'jelek', 'ini', 'handphone', 'spesifikasi', 'yang', 'bagus']","['saat', 'upload', 'story', 'selalu', 'kualitas', 'vidio', 'turun', 'padahal', 'handphone', 'saya', 'juga', 'tidak', 'jelek', 'ini', 'handphone', 'spesifikasi', 'yang', 'bagus']","['upload', 'story', 'kualitas', 'vidio', 'turun', 'handphone', 'jelek', 'handphone', 'spesifikasi', 'bagus']",upload story kualitas vidio turun handphone jelek handphone spesifikasi bagus
Negatif,"Ngelaporin bug berkali kali ga direspon ga di perbaiki sama sekali, semenjak update ada bug terus , tolonglah diperbaiki ngeganggu banget tiap bikin snap atau upload video pasti bug mulu ah , ga sebagus sebelum update",217,ngelaporin bug berkali kali ga direspon ga di perbaiki sama sekali semenjak update ada bug terus tolonglah diperbaiki ngeganggu banget tiap bikin snap atau upload video pasti bug mulu ah ga sebagus sebelum update,"['ngelaporin', 'bug', 'berkali', 'kali', 'ga', 'direspon', 'ga', 'di', 'perbaiki', 'sama', 'sekali', 'semenjak', 'update', 'ada', 'bug', 'terus', 'tolonglah', 'diperbaiki', 'ngeganggu', 'banget', 'tiap', 'bikin', 'snap', 'atau', 'upload', 'video', 'pasti', 'bug', 'mulu', 'ah', 'ga', 'sebagus', 'sebelum', 'update']","['ngelaporin', 'bug', 'kali', 'kali', 'ga', 'direspon', 'ga', 'di', 'baik', 'sama', 'sekali', 'semenjak', 'update', 'ada', 'bug', 'terus', 'tolong', 'baik', 'ngeganggu', 'banget', 'tiap', 'bikin', 'snap', 'atau', 'upload', 'video', 'pasti', 'bug', 'melulu', 'ah', 'ga', 'bagus', 'belum', 'update']","['ngelaporin', 'bug', 'kali', 'kali', 'ga', 'direspon', 'ga', 'di', 'baik', 'sama', 'sekali', 'semenjak', 'update', 'ada', 'bug', 'terus', 'tolong', 'baik', 'ngeganggu', 'banget', 'tiap', 'bikin', 'snap', 'atau', 'upload', 'video', 'pasti', 'bug', 'melulu', 'ah', 'ga', 'bagus', 'belum', 'update']","['ngelaporin', 'bug', 'kali', 'kali', 'ga', 'direspon', 'ga', 'semenjak', 'update', 'bug', 'tolong', 'ngeganggu', 'banget', 'bikin', 'snap', 'upload', 'video', 'bug', 'melulu', 'ah', 'ga', 'bagus', 'update']",ngelaporin bug kali kali ga direspon ga semenjak update bug tolong ngeganggu banget bikin snap upload video bug melulu ah ga bagus update
Negatif,"gk tau knp ig ku udah hampir seminggu ini tiba2 keluar sendiri tiap di buka. kalo buka ig, setiap udah 3 menit keluar sendiri 😭",127,gk tau knp ig ku udah hampir seminggu ini tiba keluar sendiri tiap di buka kalo buka ig setiap udah menit keluar sendiri,"['gk', 'tau', 'knp', 'ig', 'ku', 'udah', 'hampir', 'seminggu', 'ini', 'tiba', 'keluar', 'sendiri', 'tiap', 'di', 'buka', 'kalo', 'buka', 'ig', 'setiap', 'udah', 'menit', 'keluar', 'sendiri']","['gk', 'tahu', 'kenapa', 'ig', 'ku', 'sudah', 'hampir', 'minggu', 'ini', 'tiba', 'keluar', 'sendiri', 'tiap', 'di', 'buka', 'kalau', 'buka', 'ig', 'tiap', 'sudah', 'menit', 'keluar', 'sendiri']","['gk', 'tahu', 'kenapa', 'ig', 'ku', 'sudah', 'hampir', 'minggu', 'ini', 'tiba', 'keluar', 'sendiri', 'tiap', 'di', 'buka', 'kalau', 'buka', 'ig', 'tiap', 'sudah', 'menit', 'keluar', 'sendiri']","['gk', 'ig', 'ku', 'minggu', 'buka', 'buka', 'ig', 'menit']",gk ig ku minggu buka buka ig menit
Negatif,"Aplikasi tiba tiba log out sendiri, dan ngga bisa log in lagi. Katanya akun dinonaktifkan. Padahal saya tidak melakukan apapun atau melanggar komunitas, tiba tiba aja dinonaktifkn",179,aplikasi tiba tiba log out sendiri dan ngga bisa log in lagi katanya akun dinonaktifkan padahal saya tidak melakukan apapun atau melanggar komunitas tiba tiba aja dinonaktifkn,"['aplikasi', 'tiba', 'tiba', 'log', 'out', 'sendiri', 'dan', 'ngga', 'bisa', 'log', 'in', 'lagi', 'katanya', 'akun', 'dinonaktifkan', 'padahal', 'saya', 'tidak', 'melakukan', 'apapun', 'atau', 'melanggar', 'komunitas', 'tiba', 'tiba', 'aja', 'dinonaktifkn']","['aplikasi', 'tiba', 'tiba', 'log', 'out', 'sendiri', 'dan', 'tidak', 'bisa', 'log', 'in', 'lagi', 'kata', 'akun', 'nonaktif', 'padahal', 'saya', 'tidak', 'laku', 'apa', 'atau', 'langgar', 'komunitas', 'tiba', 'tiba', 'saja', 'dinonaktifkn']","['aplikasi', 'tiba', 'tiba', 'log', 'out', 'sendiri', 'dan', 'tidak', 'bisa', 'log', 'in', 'lagi', 'kata', 'akun', 'nonaktif', 'padahal', 'saya', 'tidak', 'laku', 'apa', 'atau', 'langgar', 'komunitas', 'tiba', 'tiba', 'saja', 'dinonaktifkn']","['aplikasi', 'log', 'out', 'log', 'in', 'akun', 'nonaktif', 'laku', 'langgar', 'komunitas', 'dinonaktifkn']",aplikasi log out log in akun nonaktif laku langgar komunitas dinonaktifkn
Negatif,"semakin sering update bukannya malah bertambah kualitas ,eh ini malah ngurangi kualitas.Contohnya masa sinyal bagus ,video ngga muter malah suaranya doang ,story juga kenapa nge blur ,dan muncul suara doang ,makin kesini makin kesana aja nih apk",245,semakin sering update bukannya malah bertambah kualitas eh ini malah ngurangi kualitas contohnya masa sinyal bagus video ngga muter malah suaranya doang story juga kenapa nge blur dan muncul suara doang makin kesini makin kesana aja nih apk,"['semakin', 'sering', 'update', 'bukannya', 'malah', 'bertambah', 'kualitas', 'eh', 'ini', 'malah', 'ngurangi', 'kualitas', 'contohnya', 'masa', 'sinyal', 'bagus', 'video', 'ngga', 'muter', 'malah', 'suaranya', 'doang', 'story', 'juga', 'kenapa', 'nge', 'blur', 'dan', 'muncul', 'suara', 'doang', 'makin', 'kesini', 'makin', 'kesana', 'aja', 'nih', 'apk']","['makin', 'sering', 'update', 'bukan', 'bahkan', 'tambah', 'kualitas', 'eh', 'ini', 'bahkan', 'ngurangi', 'kualitas', 'contoh', 'masa', 'sinyal', 'bagus', 'video', 'tidak', 'muter', 'bahkan', 'suara', 'doang', 'story', 'juga', 'kenapa', 'nge', 'blur', 'dan', 'muncul', 'suara', 'doang', 'makin', 'kesini', 'makin', 'kesana', 'saja', 'ini', 'apk']","['makin', 'sering', 'update', 'bukan', 'bahkan', 'tambah', 'kualitas', 'eh', 'ini', 'bahkan', 'ngurangi', 'kualitas', 'contoh', 'masa', 'sinyal', 'bagus', 'video', 'tidak', 'muter', 'bahkan', 'suara', 'doang', 'story', 'juga', 'kenapa', 'nge', 'blur', 'dan', 'muncul', 'suara', 'doang', 'makin', 'kesini', 'makin', 'kesana', 'saja', 'ini', 'apk']","['update', 'kualitas', 'eh', 'ngurangi', 'kualitas', 'contoh', 'sinyal', 'bagus', 'video', 'muter', 'suara', 'doang', 'story', 'nge', 'blur', 'muncul', 'suara', 'doang', 'kesini', 'kesana', 'apk']",update kualitas eh ngurangi kualitas contoh sinyal bagus video muter suara doang story nge blur muncul suara doang kesini kesana apk
Negatif,"Instagram bug saya upload konten reels gak ada yang nonton padahal biasanya ada 1k lebih, dan juga story juga gak ada yang liat, aku share post publik tapi gak ke share.. Kalau di cek di akun lain, postingan yang di share gak ada? Mohon bantuannya pihak Instagram @datch_arts",275,instagram bug saya upload konten reels gak ada yang nonton padahal biasanya ada k lebih dan juga story juga gak ada yang liat aku share post publik tapi gak ke share kalau di cek di akun lain postingan yang di share gak ada mohon bantuannya pihak instagram,"['instagram', 'bug', 'saya', 'upload', 'konten', 'reels', 'gak', 'ada', 'yang', 'nonton', 'padahal', 'biasanya', 'ada', 'k', 'lebih', 'dan', 'juga', 'story', 'juga', 'gak', 'ada', 'yang', 'liat', 'aku', 'share', 'post', 'publik', 'tapi', 'gak', 'ke', 'share', 'kalau', 'di', 'cek', 'di', 'akun', 'lain', 'postingan', 'yang', 'di', 'share', 'gak', 'ada', 'mohon', 'bantuannya', 'pihak', 'instagram']","['instagram', 'bug', 'saya', 'upload', 'konten', 'reels', 'gak', 'ada', 'yang', 'nonton', 'padahal', 'biasa', 'ada', 'ke', 'lebih', 'dan', 'juga', 'story', 'juga', 'gak', 'ada', 'yang', 'lihat', 'aku', 'share', 'post', 'publik', 'tapi', 'gak', 'ke', 'share', 'kalau', 'di', 'cek', 'di', 'akun', 'lain', 'postingan', 'yang', 'di', 'share', 'gak', 'ada', 'mohon', 'bantu', 'pihak', 'instagram']","['instagram', 'bug', 'saya', 'upload', 'konten', 'reels', 'gak', 'ada', 'yang', 'nonton', 'padahal', 'biasa', 'ada', 'ke', 'lebih', 'dan', 'juga', 'story', 'juga', 'gak', 'ada', 'yang', 'lihat', 'aku', 'share', 'post', 'publik', 'tapi', 'gak', 'ke', 'share', 'kalau', 'di', 'cek', 'di', 'akun', 'lain', 'postingan', 'yang', 'di', 'share', 'gak', 'ada', 'mohon', 'bantu', 'pihak', 'instagram']","['instagram', 'bug', 'upload', 'konten', 'reels', 'gak', 'nonton', 'story', 'gak', 'lihat', 'share', 'post', 'publik', 'gak', 'share', 'cek', 'akun', 'postingan', 'share', 'gak', 'mohon', 'bantu', 'instagram']",instagram bug upload konten reels gak nonton story gak lihat share post publik gak share cek akun postingan share gak mohon bantu instagram
Negatif,"Instagram kok JELEK bgt ya skrg? Mau login susah, slalu suruh cobalah beberapa saat, pdhl berhari² tuh gabisa dipake. Emg app nyusahin, apa gunanya kalo gini?",158,instagram kok jelek bgt ya skrg mau login susah slalu suruh cobalah beberapa saat pdhl berhari tuh gabisa dipake emg app nyusahin apa gunanya kalo gini,"['instagram', 'kok', 'jelek', 'bgt', 'ya', 'skrg', 'mau', 'login', 'susah', 'slalu', 'suruh', 'cobalah', 'beberapa', 'saat', 'pdhl', 'berhari', 'tuh', 'gabisa', 'dipake', 'emg', 'app', 'nyusahin', 'apa', 'gunanya', 'kalo', 'gini']","['instagram', 'kok', 'jelek', 'banget', 'iya', 'skrg', 'mau', 'login', 'susah', 'slalu', 'suruh', 'coba', 'beberapa', 'saat', 'pdhl', 'hari', 'tuh', 'gabisa', 'dipake', 'emg', 'app', 'nyusahin', 'apa', 'guna', 'kalau', 'gin']","['instagram', 'kok', 'jelek', 'banget', 'iya', 'skrg', 'mau', 'login', 'susah', 'slalu', 'suruh', 'coba', 'beberapa', 'saat', 'pdhl', 'hari', 'tuh', 'gabisa', 'dipake', 'emg', 'app', 'nyusahin', 'apa', 'guna', 'kalau', 'gin']","['instagram', 'jelek', 'banget', 'iya', 'skrg', 'login', 'susah', 'slalu', 'suruh', 'coba', 'pdhl', 'tuh', 'gabisa', 'dipake', 'emg', 'app', 'nyusahin', 'gin']",instagram jelek banget iya skrg login susah slalu suruh coba pdhl tuh gabisa dipake emg app nyusahin gin
Negatif,"Instagram versi sekarang ini kenapa ya ? Setiap mau reset password delay terlalu lama, padahal tertulis ""akan di proses setelah 1 menit"". Untuk check up keamanan pake nomor telepon juga sama, tidak ada notif sama sekali, padahal nomor benar.",241,instagram versi sekarang ini kenapa ya setiap mau reset password delay terlalu lama padahal tertulis akan di proses setelah menit untuk check up keamanan pake nomor telepon juga sama tidak ada notif sama sekali padahal nomor benar,"['instagram', 'versi', 'sekarang', 'ini', 'kenapa', 'ya', 'setiap', 'mau', 'reset', 'password', 'delay', 'terlalu', 'lama', 'padahal', 'tertulis', 'akan', 'di', 'proses', 'setelah', 'menit', 'untuk', 'check', 'up', 'keamanan', 'pake', 'nomor', 'telepon', 'juga', 'sama', 'tidak', 'ada', 'notif', 'sama', 'sekali', 'padahal', 'nomor', 'benar']","['instagram', 'versi', 'sekarang', 'ini', 'kenapa', 'iya', 'tiap', 'mau', 'reset', 'password', 'delay', 'terlalu', 'lama', 'padahal', 'tulis', 'akan', 'di', 'proses', 'telah', 'menit', 'untuk', 'check', 'up', 'aman', 'pakai', 'nomor', 'telepon', 'juga', 'sama', 'tidak', 'ada', 'notif', 'sama', 'sekali', 'padahal', 'nomor', 'benar']","['instagram', 'versi', 'sekarang', 'ini', 'kenapa', 'iya', 'tiap', 'mau', 'reset', 'password', 'delay', 'terlalu', 'lama', 'padahal', 'tulis', 'akan', 'di', 'proses', 'telah', 'menit', 'untuk', 'check', 'up', 'aman', 'pakai', 'nomor', 'telepon', 'juga', 'sama', 'tidak', 'ada', 'notif', 'sama', 'sekali', 'padahal', 'nomor', 'benar']","['instagram', 'versi', 'iya', 'reset', 'password', 'delay', 'tulis', 'proses', 'menit', 'check', 'up', 'aman', 'pakai', 'nomor', 'telepon', 'notif', 'nomor']",instagram versi iya reset password delay tulis proses menit check up aman pakai nomor telepon notif nomor
