,score,content,clean_teks
466,1,"Hallo kak tolong untuk pembaruan di Instagram di ubah lagi ke semula, Itu sekarang tag atau mention di kolom komentar masuknya jadi ke DM 🥲 . Kurang nyaman kita jadinya karena DM jadi penuh dengan tag/mentionan yg dikolom kometar, pada masuknya ke DM kak, padahal tempat biasanya di notifikasi kan. Huhuhu... . Tolong kak di ubah lagi kesemula pembaruannya agar lebih nyaman digunakan seperti sebelumnya 🙏",hallo kak tolong baru instagram ubah tag mention kolom komentar masuk dm nyaman dm penuh tagmentionan kolom kometar masuk dm kak notifikasi huhuhu tolong kak ubah mula baru nyaman
467,1,"Masih terjadi nge-lag. Membuka reel saja loadingnya lemot,padahal jaringan internet bagus. Mohon diperbaiki 🙏🏼 Terimakasih.",ngelag buka reel loadingnya lemotpadahal jaring internet bagus mohon baik terimakasih
468,1,"Kenapa pas udah diupdate vitur nya tetap gaada perubahan nyaa, buat ngedite nambahin filter nya juga gamuncul, terlalu sering update tapi tetep aja gitu² aja gaada perubahan 🤦‍♀️😑",pas diupdate vitur nya ubah nyaa ngedite nambahin filter nya gamuncul update gitu ubah
469,1,"Halo Instagram, saya sebenarnya sangat menyukai aplikasi ini, tetapi ada fitur yang menurut saya harus ditambahkan. Saya tidak ingin orang lain tau postingan apa yang saya sukai, tetapi selalu ada tulisan ""disukai oleh..."", Sehingga teman saya bisa melihat jika postingan itu saya sukai, Tolong tambahkan fitur agar akun kita bisa tidak muncul di tanda ""disukai oleh..."" Saat kita menyukai postingan",halo instagram suka aplikasi fitur orang tau postingan suka tulis suka teman postingan suka tolong tambah fitur akun muncul tanda suka suka postingan
470,1,"Instagram adalah sosial media berbasis gambar yang memberikan layanan berbagi foto atau video secara online. Instagram berasal dari pengertian dari keseluruhan fungsi aplikasi ini. Kata ""insta"" berasal dari kata ""instan"", seperti kamera polaroid yang pada masanya lebih dikenal dengan sebutan ""foto instan"".",instagram sosial media bas gambar layan bagi foto video online instagram asal erti fungsi aplikasi insta asal instan kamera polaroid masa kenal sebut foto instan
471,1,"Kenapa makin kesini makin susah sih? Mau ngapa-ngapain mesti loading dulu, make filter ga kebuka padahal sinyal WiFi maupun data seluler dalam kondisi yg sangat baik. Saya kira cuman saya yg ngalamin kondisi seperti ini.. setelah baca beberapa komen rating ternyata saya nggak sendiri. Untuk update selanjutnya mohon diperbaiki yah~🙏😊",kesini susah sih ngapangapain mesti loading pakai filter buka sinyal wifi data seluler kondisi ngalamin kondisi baca komen rating update mohon baik yah
472,1,"Halo instagram maaf, kenapa ya saya ga bisa masuk instagram,katanya di suruh log in lagih tapi malah ada tulisan ""maaf kami tidak dapat menyelesaikan permintaan anda,tunggu beberapa saat lagi"" tolong ya ka mudah mudahan saya bisa masuk dengan segera.kalo boleh tau itu kenapa ya ka tolong bantuan penjelasan di karnakan apa ,terus kenapa ya setiap saya mau fosting foto atau video malah yang muncul ijo semua apa ada yang salah dengan videonya terima kasih tolong segera di perbaiki terima kasih.",halo instagram maaf ya masuk instagramkatanya suruh log in lagih tulis maaf selesai minta andatunggu tolong ya ka mudah mudah masuk segerakalo tau ya ka tolong bantu jelas karnakan ya fosting foto video muncul hijau salah video terima kasih tolong baik terima kasih
473,1,Instragram skrng knpa sii arsip story gw kagak bisa muncul muncul lagi padahal udah di apdate..bakalan kecewa sii kalau gk bisa lagi soal nya arsip cerita bertahun tahun ada di situ..tolong instagram kerja samanya..kalau dh baik lagi gw kasi bintang lima,instragram sii arsip story muncul muncul apdatebakalan kecewa sii nya arsip cerita tahun situtolong instagram kerja samanyakalau kasih bintang
474,1,"instagram makin kesini makin anehh, masa tiap bikin story terus dikasih capt tulisannya jadi jelek gitu, ada pinggiran'nya, terus waktu aku coba pake fitur brush di story, hasil coretanku jadi ngebug, warnanya berubah dari warna pastel jadi error ke warna hijau neon. belum lagi kalo habis pencet link, pas balik ke ig bakal hitam campur putih layarnya. instagram, please fix the bugs.",instagram kesini anehh bikin story kasih capt tulis jelek pinggir coba pakai fitur brush story hasil coret ngebug warna ubah warna pastel error warna hijau neon habis pencet taut pas ig hitam campur putih layar instagram mohon fix the bugs
475,1,"Aplikasi nya sgt membantu aku untuk foto karana filter nya bagus semua kok di Jamin enak makek aplikasi nya,...... Pakek aja aplikasi nya di jamin bagus yok di pakek aplikasi nya biar bisa foto dan cantik kita juga bisa dpt foloowers byk bgt kelian harus coba aplikasi instagram ini bagus bgt yg gk coba aplikasi ini rugi",aplikasi nya bantu foto karana filter nya bagus jamin enak makek aplikasi nya pakai aplikasi nya jamin bagus yok pakai aplikasi nya biar foto cantik foloowers banget kelian coba aplikasi instagram bagus banget coba aplikasi rugi
476,1,"Halo semuanya! Saya adalah salah satu pengguna Instagram, Jadi saya akan memberikan pendapat saya sebagai pengguna instagram, Jadi menurut saya instagram itu menjadi salah satu platform membagikan foto atau video yang sangat bagus dan berguna.",halo salah guna instagram dapat guna instagram instagram salah platform bagi foto video bagus guna
477,1,Kesalll bgt sama ig skrng suka bgt error. Mana fitur yg biasa buat save story itu malah gak ada. Sbnarnya pake ig ini enak sih bgus bgt sih. Tapi tolong dong diubah lagi.,kesalll banget ig suka banget error fitur save story sbnarnya pakai ig enak sih bgus banget sih tolong ubah
478,1,Assalamualaikum dengan saya Devina saya akan menjelaskan pendapat saya tentang apk Instagram ini bisa menghasilkan foto yang sesuai kita ingin kan dan banyak fitur yang bis kita coba lalu tentang apk Instagram ini bisa menjadi bug atau lainnya kemudian apk Instagram ini mempunyai banyak update yang bis kita coba kalau update dan sekian terima kasih wassalamu'alaikum warahmatullahi,assalamualaikum devina dapat apk instagram hasil foto sesuai fitur habis coba apk instagram bug apk instagram update habis coba update sekian terima kasih wassalamualaikum warahmatullahi
479,1,"Dengan adanya Instagram, foto-foto yang saya hasilkan bisa dilihat oleh semua pihak dan saya juga bisa melihat berbagai macam foto dari belahan dunia lain selain dari Indonesia yang selalu tayang di Instagram setiap waktu.",instagram fotofoto hasil foto bahan dunia indonesia tayang instagram
480,1,"Sebagai orang yang sangat mengandalkan fitur instastory, saya merasa sangatt kecewa karna skrng jadi kurang support android, garis tepi dari tulisan atau foto nyaa jadi keliatan ada hitamnyaa, anehh bangett, jadi ga estetik😢 aku kira hp aku doang, tapi ternyata bbrp pengguna ig lain juga kaya gituu",orang andal fitur instastory sangatt kecewa support android garis tepi tulis foto nyaa hitamnyaa anehh bangett estetik hp guna ig kaya gituu
481,1,"Saya merasa puas karena dari sekian lama aplikasi instagram gak bisa di gunakan, sekarang alhamdulillah sudah kembali ke semula, saya harap tidak akan ada bugnya lagi",puas sekian aplikasi instagram alhamdulillah harap bugnya
482,1,"Aplikasi nya bagus, namun sangatt sulit mencari efek foto yg lain, kurang lengkap malah tidak tersedia, temen aku ada kok tapi knp punya ku gaada padahal data diaktif kan dan full kouta,😡 kenapa ya?😡tolong perbaikki ya 😡😤😕",aplikasi nya bagus sangatt sulit cari efek foto lengkap sedia temen ku data aktif full kouta yatolong perbaikki ya
483,1,Masalah kadang ga ke post caption nya kalo pake banyak hashtag baru di postingan video atau reels. Jadi yg ke upload cuma video nya aja. Masalah di HP android samsung galaxy M30 os android 10,kadang post caption nya pakai hashtag postingan video reels upload video nya hp android samsung galaxy m os android
484,1,"Aplikasi ini udh bagusss tapi di kembangkan lagii yaaaaaa, soalnyaa sering terjadi bug gitu, truss sinyal ny lemot bangett, jdi klo foto itu bermasalah💔 kembangkan lg ya💞",aplikasi bagusss kembang lagi yaaaaaa soalnyaa bug truss sinyal ny lot bangett foto masalah kembang ya
485,1,Aplikasinya bagus karena buat kita tambah cantik dan buat selfli saya sangat menyukainya saya kasih rating 5 karena bagus banget aplikasinya saya suka banget teruskan bakat mu wow,aplikasi bagus cantik selfli suka kasih rating bagus banget aplikasi suka banget terus bakat mu wow
486,1,"Kirain HP yg eror, dah instal ulang. Tp masih sering nge-bug. Ternyata banyak yg komplain samaan... Ayo dong instagram, perbaiki lg yah. Udah banyak penggunanya nih bos",kirain hp eror instal ulang ngebug komplain sama ayo instagram baik yah guna nih bos
487,1,Bagus sih bagus ya...tapi kesalahanya hanya lh hilangkan bug nya dan tambahin filter2 yg baguss....dan cuman itu aja. Terima kasih,bagus sih bagus yatapi kesalahanya lh hilang bug nya tambahin filter bagussdan terima kasih
488,1,Tolong... Hasil foto saya yang sudah banyak kenapa tidak muncul di galeri... Padahal saya sudah menyimpan foto itu.. Tolong buat developer nya saya sudah capek² bikin foto yang bagus😭😭😭😭,tolong hasil foto muncul galeri simpan foto tolong developer nya capek bikin foto bagus
489,1,"Secara keseluruhan sudah bagus, kedepan aplikasinya bisa di buka secara landscape/ horizontal pada perangkat smartphone & tablet...",bagus depan aplikasi buka landscape horizontal perangkat smartphone tablet
490,1,Gak suka banget sama auto scroll nya. Pdhl bukan lagi liat yg isi nya video2 semua gitu. Pengen baca caption dari awal pas di klik caption nya malah nyampe di tengah caption. Mau ke awal caption malah susah bgt. Trus kalo lagi buka akun org lain ngscroll foto udh jauh2 ngscroll jadi balik lagi ke awal. Lebih suka yg sblm nya. Mau ngasih bintang 5 malah gk jadi,suka banget auto scroll nya lihat isi nya video baca caption pas klik caption nya caption caption susah banget buka akun orang ngscroll foto ngscroll suka nya bintang
491,1,"Banyak bug. Tolong durasi reels postingan di tambah jadi 10menit seperti aplkasi tetangga sebelah yang luar biasa ( TT) kami butuh pembaharuan nyata dan yang di butuhkan..Instagram/ FB hampir mati sekarang begitu sepi semua user beralih ke TT yang luar biasa cepat dalam segala hal.jualan,penawaran dan duras video dan semua post. Thxs TOLONG DI DENGAR ATAU INSTAGRAM & FB AKAN SEGERA mati...hidupkan kembali Instagram dan FB",bug tolong durasi reels postingan menit aplkasi tetangga belah tt butuh baharu nyata butuhkaninstagram fb mati sepi user alih tt cepat haljualanpenawaran duras video post thxs tolong dengar instagram fb matihidupkan instagram fb
492,1,"Aneh bgt, jaringan internet padahal bisa dan lancar lancar aja. Tapi gatau kenapa udh berkali kali install ulang masih gabisa perbarui timeline/eksplore bahkan mau upload story aja gabisa,,",aneh banget jaring internet lancar lancar tau kali kali install ulang baru timelineeksplore upload story
493,1,"penanganan aplikasi versi skrg kurang mengesankan bagi saya sistem keamanannya tidak seperti dulu, kritik dan sarannya terlalu lama penanganannya 14hari, dimohon untuk Instagram akun saya segera dikembalikan karna sudah dihack pihak org lain yg saya tdk tau mereka siapa.",tangan aplikasi versi kesan sistem aman kritik saran tangan mohon instagram akun kembali dihack orang tau
494,1,"Saya sangat menyukai apk ini, karena memudahkan kita untuk berkereasi di apk ini misalnya mengedit beberapa foto-foto kita yang tidak efesien menjadi lebih bagus lagi di apk ini. Coba lah aplikasi ini karena sangat bermanfaat bagi kita semua yang tidak memiliki headphone IOS atau cuma android biasa. Disini saya menggunakan headphone sauomi yang kalian tau sauomi adalah handphone yang sangat tidak cocok untuk berfoto-foto. Maka gunakan lah aplikasi ini karena apk ini sangat membantu kita yang p",suka apk mudah berkereasi apk edit fotofoto efesien bagus apk coba aplikasi manfaat milik headphone ios android headphone sauomi tau sauomi handphone cocok berfotofoto aplikasi apk bantu p
495,1,"Setelah di update karya vidio yg sy simpan di draft hilang semua di hapus instagram .. mohon buat instagram bisakah tolong di kembalikan karya vidio sy yg sy simpan di draft story terima kasih instagram selain ini fitur2 di instagram sudah sangat bagus, saya suka .",update karya video simpan draft hilang hapus instagram mohon instagram tolong kembali karya video simpan draft story terima kasih instagram fitur instagram bagus suka
496,1,"tampilan home yg sekrng jelek sekali🥲, tolong kembalikan seperti sbelumnya, tampilan yang dulu lebih bagus, jangan diubah ubah please, yang sekarang jadi lebih ribet, sekarang juga captionnya tidak bisa diterjemahkan, pokoknyaa jadi jelek yang updetan yang sekarang, kembalikan kaya semula!",tampil home sekrng jelek tolong kembali tampil bagus ubah ubah mohon ribet captionnya terjemah pokoknyaa jelek updetan kembali kaya
497,1,"ak kasi bintang 5 soalnya emg bagus deh pkknya, tapi akun ak yg pertama kok gabisa dibuat story 60 detik, kenapa ya??? tolong tanggapannya dongg, tpi klo buat akun ig kedua ato ketiga dll itu uda bisa buat story 60 detik",kasih bintang emang bagus deh pkknya akun story detik ya tolong tanggap dongg akun ig ato tiga lain story detik
498,1,"Aplikasi nya bagus👍🏻 , menurut ku coba perbaiki kalo lagi ngefoto camera nya ga ngelag soalnya susah bwt foto , jadi tolong kl update di perbaiki biar camera lebih mulus yah😊💪🏻 , makasih developer. Apk ny sy sgt suka karna berbagai filter ada di pencaharian dan filter nya lengkap👍🏻 bintang 5 dehh.",aplikasi nya bagus ku coba baik ngefoto camera nya ngelag susah foto tolong kl update baik biar camera mulus yah terimakasih developer apk ny suka filter cahari filter nya lengkap bintang dehh
499,1,Audio reel nya tidak bisa disimpan...krn simpan audio tdk muncul di IG lagi...menghilang...mohon diperbaiki....,audio reel nya disimpankrn simpan audio muncul ig lagimenghilangmohon baik
500,1,"Bagus..tapi kayaknya kurang beberapa fitur buat foto aja si kayak timer,and balikin lgi yg buat beberapa potret pasti tambah bagus",bagustapi kayak fitur foto si timerand balikin potret bagus
501,1,"Banyak bug, video nya kadang jalan sendiri padahal udah keluar dari apk, lemot bgt. Saran aj, bug nya diilangin.",bug video nya kadang jalan apk lot banget saran bug nya diilangin
502,1,"Mohon bantuannya kenapa ya Instagram saya gak bisa masuk kalo pakai jaringan WiFi,tapi kalo pakai data bisa? Tapi buka aplikasi yang lain pakai WiFi bisa Padahal aplikasi nya udah di update, uninstall, install lagi tapi masih gak bisa buka",mohon bantu ya instagram masuk pakai jaring wifitapi pakai data buka aplikasi pakai wifi aplikasi nya update uninstall install buka
503,1,"Kak, kalau bisa diprogram ulang untuk penamaan audio di postingan reesl. Supaya rename audionya dapat diubah lebih dari 1 kali🙏🏻 Oh ya kenapa arsipan story yg baru tidak muncul di fitur arsipan? Mohon segera diatasi, terima kasih.",kak program ulang nama audio postingan reesl rename audio ubah kali oh ya arsip story muncul fitur arsip mohon atas terima kasih
504,1,"Untuk ig sya, yg bermasalahnya, efek ny, pdhl udh lu save, d situ ad notice (*Disimpannya ke kamera), nah pas saya liat d bagian beranda kamera efekny, gk ada, pdhl udh update, mungkin ada kesalahan",ig masalah efek ny save d situ notice simpan kamera pas lihat d beranda kamera efekny update salah
505,1,"setelah di perbaharui, ada beberapa video tidak muncul gambar hanya suaranya saja. sangat mengecewakan!",baharu video muncul gambar suara kecewa
506,1,Aku suka aplikasi ini sama aku juga bisa obrolan sama orang negeri aku suka sekali dan semoga kamu bisa histirahat dan bisa melakukan aktivitas dah selalu sehat selalu yah kamu sudah cape mengerjakan semuanya jadi sehat selalu yah :),suka aplikasi obrol orang negeri suka moga histirahat aktivitas sehat yah capek sehat yah
507,1,"Ini kenapa instagram ku kok gak bisa buat story, terus gak bisa nyimpen foto ama video juga. Pdahal signal aman aman aja. Tolong perbaikannya",instagram ku story nyimpen foto video sinyal aman aman tolong baik
508,1,Keren.. Banyak fitur-fiturnya tapi kekurangan nya video di reels saat disimpan hanya bisa beberapa detik saja.,keren fiturfiturnya kurang nya video reels simpan detik
509,1,"Tolong perbaiki saat saya posting 'story' dgn pict yg diberi musik dri 'insta story', ingin di taruh ke sorotan, musik nya tidak ada & gambar nya burem",tolong baik posting story pict musik insta story taruh sorot musik nya gambar nya burem
510,1,"Notifikasi live streaming user instagram telat , begitu notifnya di klik live streaming nya berakhir . Tolong segera diperbaiki , terima kasih",notifikasi live streaming user instagram telat pemberitahuannya klik live streaming nya tolong baik terima kasih
511,1,"Instagram, mau nanya kenapa sih klo rekam video atau foto terus disave tapi hasilnya jelek banget jadinya padahal pas di Instagramnya enggak loh tolong diperbaiki resolusinya",instagram sih rekam video foto disave hasil jelek banget pas instagramnya loh tolong baik resolusi
512,1,"Weee tolong lahhhhhh,,bagi filter nya tuu jgn dibatasiiiiiiii!!!,,, susahhh dikit dikit mau pake filter""isi perangkat anda tidk mencukupi,,miliki sensor""atau segala macem lahhhhhhh,,,ni tolong yha jgn banyak di ubah2 susah bangetttt,,,mana yang gak bisa dipake filter nya bagus bagus,,, kembalikan Ig yang dulu😭",weee tolong lahhhhhhbagi filter nya tuu dibatasiiiiiiii susahhh pakai filterisi perangkat tidk mencukupimiliki sensoratau macem lahhhhhhhni tolong yha ubah susah bangettttmana pakai filter nya bagus bagus kembali ig
513,1,"keren, tp pnya gue g ada filter ignya buat foto biasa, tp klo mau vc di ig ada filternya pdahal sering di update. Plissss bngung bngt gimana caranya biar ada filter ignya",keren filter ignya foto vc ig filter update plissss bngung bngt biar filter ignya
514,1,"Salah satu alat atau sarana pencerahan bagi publik untuk berkreasi dan berinteraksi antar sesama, meskipun jarak dan waktu memisahkan kita. Terimakasih.",salah alat sarana cerah publik kreasi interaksi jarak pisah terimakasih
515,1,"Aplikasi sudah bagus. Tetapi masih ada yang kurang, yaitu fitur pinned chat pada dm. Saya kesulitan untuk mencari chat penting saya, untuk mencarinya saya harus scroll chat kebawah dimana itu waste time sekali",aplikasi bagus fitur pinned chat dm sulit cari chat cari scroll chat bawah mana waste
516,1,"bagus kok, keren oke bgt, ditingkatkan terus yaa oiya sm mau custom adain edit foto/video yg di sorotan dong, jadi misal upload foto make lagu nah lagunya gabisa jalan/keapus, nah itu bisa kita edit gtu, kita ganti lagu kah atau lagunya dihapus... pliss terima saranku 💕💕💨😭",bagus keren oke banget tingkat yaa oiya custom adain edit fotovideo sorot upload foto pakai lagu lagu jalankeapus edit ganti lagu kah lagu hapus pliss terima saran
517,1,"UNTUK INSTAGRAM saya mohon segera ada perbaikan untuk bug nya. pertama, saya sudah mengurangi following namun di bilah mengikuti saya jumlah angkanya tidak berkurang. kedua, setelah upgrade di Instagram saya tidak mendapatkan lagi fitur BARU SAJA DI HAPUS sehingga mempersulit saya untuk menemukan video yg tadinya akan saya pulihkan kembali. ketiga, tolong agar semua user Instagram bisa menikmati rekaman lebih dari 15 detik. smg pihak Instagram dapat membantu kendala yg kami alami, terimakasih.",instagram mohon baik bug nya kurang following bilah ikut angka kurang upgrade instagram fitur hapus sulit temu video pulih tiga tolong user instagram nikmat rekam detik moga instagram bantu kendala alami terimakasih
518,1,"Sekarang setelah di update makin bnyk bug,masa saya mau masuk ke Instagram tidak bisa pdhl sandi nomor tlpn bahkan sinyal sudah benar dan tidak ada masalah,alhasil hp sy jdi lemot,pdhl ruang penyimpanan masih banyak, tolong diperbaiki😊🙏",update bugmasa masuk instagram sandi nomor telepon sinyal masalahalhasil hp lemotpdhl ruang simpan tolong baik
519,1,"Saya kecewa pada Instagram, mengapa akun Instagram saya di band padahal saya merasa tidak ada postingan yg melanggar untuk video baru baru ini @_pantang.nyerah Adapun yg melanggar itupun langsung aku hapus. Kalo bisa aktifkan kembali aku Instagram saya @_pantang.nyerah terimakasih 😇",kecewa instagram akun instagram band postingan langgar video pantangnyerah langgar itu langsung hapus aktif instagram pantangnyerah terimakasih
520,1,"Salah satu media sosial yang sangat bagus.Fitur-fitur yang disediakan oleh Instagram sangat simple dan mudah dimengerti,dan dapat menjangkau orang lebih banyak.",salah media sosial bagusfiturfitur sedia instagram simpel mudah dimengertidan jangkau orang
521,1,"Setelah d update banyak bug, followers saya terus bertambah tapi d kolom pengikut angka tetep dan ga naik ini terjadi udha 2 hari , padahal d lihat dri yg follow seharian banyak sekali tolong d perbaiki",d update bug followers tambah d kolom ikut angka udha d lihat follow hari tolong d baik
522,1,"Kenapa yah saya kasih bintang tiga karena kan saya lagi 1 poto 2 efek kan pas di simpan jadi nya vidio bisa di jelaskan, oh iyh video nya durasi 4 detik yah udah saya coba berulang kali masih ajah sama dudasi nya 4 detik",yah kasih bintang foto efek pas simpan nya video oh iya video nya durasi detik yah coba ulang kali dudasi nya detik
523,1,"Sengaja kasih 5 bintang agar lebih di tingkatkan apk ini, Untuk fitur yang lainnya udah sangat bagus hanya saja terlalu banyak bug nya dll, jadi tolong ditingkatkan lagi biar kedepannya pengguna yang lainnya bisa menggunakan aplikasi ini Selebihnya saya no coment",sengaja kasih bintang tingkat apk fitur bagus bug nya lain tolong tingkat biar depan guna aplikasi lebih nomor komen
524,1,Maju trus jaya..jaya..jaya!!..terimakasih lewat aplikasi instagaram membantu & mempermudah untuk menambah relasi. Good job!!..,maju jayajayajayaterimakasih aplikasi instagaram bantu mudah tambah relasi good job
525,1,"Banyak bug, insight gak bisa di custom ke 7hari, ketika di custom langsung force close.. Jadi default 30hari insight nya... Tolong jangan sering update lah kalau ngebug mah",bug insight custom custom langsung force close default insight nya tolong update ngebug mah
526,1,"Saya sangat senang dengan apk ini, tapi terkadang filter² yang sudah saya simpan menghilang secara tiba² jadi tolong di perbaiki😊🙏🏻",senang apk terkadang filter simpan hilang tiba tolong baik
527,1,"saya sayang senang bila ada fitur baru di instagram, tetapi ada satu masalah yang selalu muncul di instagram saya yaitu memuat efek yang lama dan akhirnya tidak bisa di gunakan tolong di perbaiki yah:)",sayang senang fitur instagram muncul instagram muat efek tolong baik yah
528,1,"Setelah di up Instagram makin parah mau up story huruf""nya pas di upload jadi gak ada patah"" tolong diperbaiki kendalanya min, Instagram Bug",up instagram parah up story huruf pas upload patah tolong baik kendala min instagram bug
529,1,Sistemnya sudah cukup bagus + updatean terakhir durasi waktu story sudah bisa 1mnt tapi sayang nggak bisa melihat siapa saja yang like dan siapa yang sudah memutar postingan kita,sistem bagus updatean durasi story sayang like putar postingan
530,1,"Kepada pihak instagram, kenapa aplikasinya tidak bisa di update? Padahal koneksi wifi baik-baik saja dan memori penyimpanan juga tidak penuh. Saya coba update aplikasi lain bisa. Baru pertama kali saya mengalami ini, biasanya baik-baik saja. Mohon tanggapan dan solusinya, terima kasih.",instagram aplikasi update koneksi wifi baikbaik memori simpan penuh coba update aplikasi kali alami baikbaik mohon tanggap solusi terima kasih
531,1,Kenapa filter di akun saya hilang beberapa minggu? saya juga tidak bisa membuat akun instagram baru (muncul tulisan coba beberapa menit lagi) saya sudah laporkan permasalahan dan belum ada tindakan lanjut.,filter akun hilang minggu akun instagram muncul tulis coba menit lapor masalah tindak
532,1,"filternya sering ngebug atau error gitu, pas buka kamera filternya kadang hilang2 an , dan nunggu filternya balik juga lama banget",filter ngebug error pas buka kamera filter kadang hilang an nunggu filter banget
533,1,Apk nya sangat bagus saya suka dengan aplikasi instagram ini.pokonya saya suka dengan apk ini anak saya jadi keliatan cantik. Apa liat2 kan udah dibilang bagus apknya ?!?!?!?!?!?!?!??!?!?!?,apk nya bagus suka aplikasi instagram inipokonya suka apk anak cantik lihat bilang bagus apknya
534,1,"Alhamdulillah instagram udh mulai maju banyak fitur-fitur yang menarik saya jadi senang, tapi tolong pihak Instagram beri story Instagram saya 60 detik yang udh diresmi itu, tolong bantuan pihak Instagram",alhamdulillah instagram maju fiturfitur tarik senang tolong instagram story instagram detik resmi tolong bantu instagram
535,1,"Saya sangat senang dan tertarik dengan aplikasi ini, karena bisa mengikuti kipop dan bisa mengetahui banyak tentang berita berita kekinia fan bisa ft ft pakai filter yg sangat bagus filter nya bagus bagus, pokoknya aplikasi ini paling bagus menurut saya👍👍",senang tarik aplikasi ikut kipop berita berita kia fan ft ft pakai filter bagus filter nya bagus bagus pokok aplikasi bagus
536,1,"Tlong di tingkatkan lagi dong instagram nya, story di ig jadi agax buram , pdahal foto sngat jernih sekali tampil di story ig jadi buram 🙏 , dan rekam video panjang di ig jadi sangsut jalan'ny, tlonq di perbaiki 😭🙏 , sama rekam video durasi nya pendek, tlong di perpanjang lagi kea dulu🙏",tolong tingkat instagram nya story ig agax buram foto jernih tampil story ig buram rekam video ig sangsut jalanny tlonq baik rekam video durasi nya pendek tolong panjang kea
537,1,"Saya sebagai pengguna sosial media terutama di aplikasi Instagram, agak sedikit kecewa dengan update(pembaruan), untuk daveloper mohon ditindak lanjutkan dan segera diperbaiki, saya hanya ingin update aplikasi Instagram tidak keseringan jangka waktu sedikit diperpanjang untuk update semisal 2 bulan sekali dalam peng-update-tan, Karna setelah update beberapa Minggu kemarin kenapa sekarang harus sekali pengguna Instagram meng-update lagi, tolong ditindak lanjuti untuk kedepanya Terima kasih",guna sosial media aplikasi instagram kecewa updatepembaruan daveloper mohon tindak lanjut baik update aplikasi instagram sering jangka panjang update pengupdatetan update minggu kemarin guna instagram mengupdate tolong tindak lanjut depa terima kasih
538,1,"Setelah di Update malah turun ga kaya dulu, Sekarang mau ngSave Foto di story ig malah gabisa di simpan loading terus! Mohon di perbaiki...",update turun kaya ngsave foto story ig simpan loading mohon baik
539,1,"Setelah di update banyak bug-nya, dari permasalahan jaringan (padahal jaringan hp saya lancar dan aman kalau buka aplikasi lain) sampai pembuatan story/reels banyak gangguan lag, padahal sudah selalu lapor permasalahan langsung dalam aplikasi.",update bugnya masalah jaring jaring hp lancar aman buka aplikasi buat storyreels ganggu lag lapor masalah langsung aplikasi
540,1,"Sosial media paling andalan. Foto, video, story, dan caption bisa kamj bagikan dengan baik. Terus tambah fitur2 menarik yah, agar kami makin betah berselancar di instagram.",sosial media andal foto video story caption kamj bagi fitur tarik yah betah selancar instagram
541,1,"Mohon tolong di perbaiki kembali , sebab setelah pembaruhan saya tidak bisa login ke akun selalu terdapat bung , selalu tunggu beberapa menit lagi , selalu seperti itu dan berulang kali di coba selalu seperti itu.",mohon tolong baik baruh login akun tunggu menit ulang kali coba
542,1,"Mau tanya min, kenapa fitur musik untuk feed tidak bisa berfungsi di akun saya ? Setelah postingan foto berhasil teraploud musiknya tidak keluar... Namun ketika saya coba di akun yang lain musiknya bisa keluar...",min fitur musik feed fungsi akun postingan foto hasil teraploud musik coba akun musik
543,1,Min tolong dong buat story ig diperpanjang durasi nya jadi 30 detik jangan 15 detik doang min😭kalo Vidio masa harus di pisah si kan ngga seru liat nya buka balik😭tolong ya durasi nya jangan pendek Selebihnya bagus saya suka dengan aplikasi ini cuman sedikit saran aja biar kita saling nyaman🥰,min tolong story ig panjang durasi nya detik detik minkalo video pisah si seru lihat nya buka baliktolong ya durasi nya pendek lebih bagus suka aplikasi saran biar nyaman
544,1,"Instagram ini saat update malah beda seperti rels cukup untuk 90 detik dulu aj 3 menit,terus pas saya foto dengan Instagram tiba-tiba saat dipencet malah keluar jadi saya harap agar Instagram cepat dan dapat diperbaiki dengan cepat.terima kasihh",instagram update beda rels detik menitterus pas foto instagram tibatiba pencet harap instagram cepat baik cepatterima kasihh
545,1,"Lumayan sih, bisa langsung liat keseharian dan postingan terbaru dari idola kita. Tingkatkan lagi.... tambah mantapssss Edit. Btw min kok beberapa filter ku gak bisa digunakan yakkkk padahal udah ku perbaharui juga igku",lumayan sih langsung lihat hari postingan baru idola tingkat mantapssss edit ngomong ngomong min filter ku yakkkk ku baharu igku
546,1,semakin di upgrade dan terus peng upgrade an semakin aneh dengan salah satu perubahan yaitu pada font instastory yang dimana jika di up ke story font(tulisan-nya) menjadi blur dan tidak karuan pastinya tidak enak di lihat. tapi saya dukung terus semoga Instragram lebih baik lagi terimakasih,upgrade peng upgrade an aneh salah ubah font instastory mana up story fonttulisannya blur karuan pasti enak lihat dukung moga instragram terimakasih
547,1,Pak dev bisakah Instagram seperti WhatsApp ada sistem privasi untuk diri sendiri jadi yang bisa lihat posting hanya pengguna saja dan si follow dan following tidak bisa lihat. Terima kasih,dev instagram whatsapp sistem privasi lihat posting guna si follow following lihat terima kasih
548,1,"Akun lama saya gabisa upload video story 60 detik , sedangkan akun 2 saya bisa buat 60 detik , tolong update agar akun lama bisa update durasi 60 berdurasi 60 detik juga .",akun upload video story detik akun detik tolong update akun update durasi durasi detik
549,1,"Setelah update kenapa jadi aneh, story saya gak ke simpan di arsip semua. Cuma 1 aja yg ke arsip, tolong seperti semula kayak dulu ke simpan semua storynya",update aneh story simpan arsip arsip tolong simpan storynya
