score,content
0,"Saya kasih bintang 1 karena bug kamera lonjong/gepeng yang di alami hampir 6 bulan di handphone saya, semua cara saya sudah lakukan. Mulai dari menghapus cache, menghapus data Instagram, sampai menginstal ulang aplikasi tapi bug tersebut tidak bisa dihilangkan."
0,Tolong cepat di perbaiki bug nya pas mau masuk malah layar langsung putih semua udh coba instal ulang trs penyimpanan juga masih banyak tapi tetap seperti itu tidak bisa masuk!!
0,"Plisss ini knp Instagram selalu muncul layar putih? Awalnya mau login ke akun lain tapi gabisa malah muncul layar putih, stelah hapus apk trs download lagi tetep muncul layar putih. Sampai skrg gabisa login ke Instagram, sejak sebulan lalu. Sebelum nya pun, kenapa notifikasi ig lama munculnya? Ayuuk perbaiki ig. Jangan sampai ranting ig menurun rata-rata jd satu bintg :("
0,"Sangat menyebalkan, kenapa setiap di update malah disuruh membuang aplikasi padahal masih cukup banyak ruang (memori tidak full). Dan itu terjadi secara berulang ulang bahkan setelah saya sudah menghapus beberapa aplikasi. Membuang buang data saya percuma, padahal niat diupdate karna filter kameranya tidak bisa digunakan (semua). Tolong diperbaiki."
0,"Apk nga bisa kebuka, yang muncul di layar cuman putih doang, udah uninstall lalu install kembali tetap nga bisa, udah update, udah hapus data² nya, udah semua nya di coba nga bisa, udah hampir 1 bulan nga bisa kebuka, pernah nunggu sampe beberapa jam nga bisa kebuka jg, udah cari semua cara biar kebuka, di Google di Youtube lah, tetap kaga bisa pas di coba,,,Sory bintang 1"
0,"Kok Instagram di hp saya ga bisa yaa,, setiap dibuka cuman layar putih saja,, sudah lebih satu bulan,, sudah 3kali update,, dan sudah coba install ulang,, tapi tetap saja begitu.. Mohon solusi dan arahannya dong.. Krna bagi saya aplikasi Instagram begitu berguna.. 🙏"
0,Kok setelah apk update durasi story jadi cuman 15 detik ya nggak bisa lebih. Sebelumnya pas reply reels ke story bisa sampai vidio reelsnya abis. Terus dulu durasi 22 detik juga bisa jadi 1 story aja nggak kebagi 2. Tolong dong dibalikin kaya sebelumnya lagi. Terimakasih 🙏
0,"kecewa banget sama Instagram. 1. notifikasi DM ga sesuai, jadi ga bisa fastrespon kalo diluar insta. 2. kalo mode night pasti ada putih2 di bagian caption, dan biasannya error dan gak jelas banget. mohon diperbaiki."
0,"Tolong diperbaiki bug nya,, setelah di update yg muncul hanya layar putih saja. Udah 3 minggu kayak gini, udah semua cara yg di youtube dicoba tetap aja ga bisa. Diperbaiki dong secepatnya. Dah kangen bgt ini main instagram."
0,"..sebenarnya bagus..tapi setelah di update malah tambah buruk..misal klo aku tambahin cerita dn kasih lagu gitu..aku nulis judul lagunya ""twice candy pop"" gitu ga ada..malah munculnya lagu yg lain sama lagunya tuh kaya munculnya lagu yg g aku ingkinkan..jelek jelek mah!🤬...mohon di perbaiki donk!"
0,Kenapa skrg sama instagram. Yang lite fitur ga lengkap. Yang ini kadang fiturnya kaga bisa dipake. Sama aja! Tolong diperbaiki lah. *tambahan : reels nya suka ilang2an
0,"Kak tolong perbaiki kok ig saya setiap kali membuka Instagram selalu muncul layar putih saja sudah coba instal ulang 5 kali tetep aja gabisa,udah saya tunggu beberapa menit .sedangkan penyimpanan saya masih banyak tapi kok nggak bisa di buka istagram padahal ad hal hal yg penting di dalam apk itu,di mohon penjelasannya dan perbaikan nya🙏🏼"
0,"Aplikasi pas dibuka malah layar putih. Hal login gk muncul². Udh install ulang, udah ganti koneksi, make wifi. Perbarui. Tetep aja gak bisa muncul hal log in nya tetap aja layar putih gak bisa dibuka nih apk udah ampe seminggu lebih begini terus :("
0,"apk nya bagus, tapi kurang suka aja filter filter yg selalu di simpan setiap beberapa menit suka hilang sendiri dan untuk ngembaliin filter nya biar bisa balik lagi juga butuh waktu lama.... kalo bisa apk nya di perbaiki lagi ya...🙏🙏🙏"
0,"Udah di install uinstall beberapa kali jga tetep ig saya ga bisa kebuka, bukan masalah akunnya tapi aplikasi nya. Di coba masuk lewat ig lite bisa ke buka. Tapi di ig ini ga bisa samsek. Semenjak di upgrade makin eror."
0,"Padahal sudah update beberapa kali, tapi tidak bisa memasukan musik ig. Pencarian musik juga tidak sesuai dan tidak bisa di temukan. Sudah hampir setahun update tapi masih saja tidak bisa memasukan musik. Bagaimana ini aduh eh kayapa kayainian banar, kada rami main ig jadinya kada asik lalu. Payah cemen ahhhh, coba pang kawanan lain bisa ja. Kenapa igku kada kawa. Gak asyik banar kam ehh."
0,untuk instagram gw mau bilang tolong perhatikan lagi saya mau posting yg videonya itu ada 10 tapi pada saat saya ingin upload malah error dan bug jadinya susah saya mau berbagi kreasi musik saya di video malah jadi kayak gini tolong dong diperbaiki masalah posting video jgn mentang2 aplikasinya banyak digunain malah jadi kayak gini tolong untuk update kedepannya
0,"mohon maaf untuk saat ini saya memberi rating sedikit, sebenarnya aplikasinya bagus dan sebelumnya tidak ada kendala selama memakai aplikasi ini, namun menurut saya sekarang aplikasi ig sedang bermasalah, seperti filter ig yang tiba tiba menghilang padahal sudah saya simpan, saya kira bisa kembali namun ternyata tidak bisa.Mohon untuk di perbaiki, terimakasih 🙏"
0,"terlalu sering bug, home feeds, stories, dan search kadang hilang kadang muncul, di refresh berkali-kali pun tetap sama tidak muncul tolong update dan segera perbaiki bugnya."
0,"Rusak rusak masa edit foto pake filter muter2 terus padahal udah pakai sinyal bagus dan wifi juga sama filter muter-muter terus ,udah coba install ulang tetap sama,dan penyimpanan juga masih diatas 30GB gajelas bed ini aplikasi"
0,"Aplikasi Instagram sekarang udah eror waktu aku download layarnya putih semua, saya sangat kesal udah berulang kali hapus, habis itu download lagi, sama sekali tidak ada perubahan. Sudah berminggu-minggu didiemin bukannya ada perubahan malah gitu² aja, putih terus layarnya. Saran untuk developer segera diperbaiki!!! Karena ini sangat menggangu!!! Tolong segera diperbaiki!!!!"
0,"Setelah update, bnyak fitur yg hilang, tidak ada kolom search, tidak ada explore lagi, trus ini gmna cara cari akun2 yg lain kalau tdk ada kolom search nya?? Tolong di kembaliin lagi seperti sebelumnya. Tdk perlu ada kolom reels!! Sangat tdk relevan!"
0,Aplikasi stuk layar hitam dan tidak mau terbuka. Padahal hendphone baru dan telah terinstal software terbaru.. awalnya baik-baik saja namun karena tidak di bukan 3 hari aplikasi tidak mau terbuka
0,"Tolong sudah hampir sebulan ini Instagram tidak bisa di buka di hp saya, keterangan ngeblank, samsung A 80 .. mohon bantuannya,,, semua cara sudah dicoba, seperti unninstall dan install kembali dll .. please fast respon"
0,"Kenapa kalo nge tag akun ig seseorang pasti tulisannya hasilnya pecah, tapi kalo belum di kirim masih jelas, setelah di kirim pecah. Suda beberapa kali uninstal dan menginstal lagi, tapi tidak berubah hasilnya. Tolong dj perbaiki"
0,"Halo saya mau bertanya,sebelumnya saya mengunggah snapgram menggunakan musik yang populer pasti bisa dicari,setibanya ig saya diupdate otomatis tapi musik yang ingin dicari ga muncul contoh ""justin bieber"" malah musik yg gapernah saya dengar yg tertera.kira kira itu kenapa ya? Apa ada yang ngalamin yang sama ga?"
0,"Sudah 2 hari ini, semenjak update setiap kali membuka instagram selalu muncul layar putih saja. Sudah coba install ulang 2 kali tetep aja gabisa, padahal memori masih full, koneksi juga bagus. Tapi tetep aja gabisa, tampilannya ngestuck layar putih."
0,"Pas cek Filter yg dibuat si pembuat filter di akunnya itu sebenernya banyak tapi yg muncul cuman beberapa doang. Pas download filter loadingnya gada dan filternya ga keunduh unduh padahal jaringan bagus banget, penyimpanan hp juga masi luas banget. Padahal buat scroll2 beranda liat ini itu lancar banget tapi pas mo buat nyoba filter kagak bisa padahal sebelum update biasanya langsung keunduh dan langsung bisa dicoba."
0,"Kok aplikasi Instagram makin lama makin jelek sih? Banyak banget bugnya mulai dari sering keluar sendiri dari aplikasi, gak bisa masuk ke akun sendiri sampai latar belakang screen yang jadi hitam putih kalau ada masalah. Diperbaiki dong! Orang mau pake aplikasi ini buat bisnis malah aplikasinya gak bisa diandalkan"
0,"Akhir"" ini tulisan saat mengirimkan cerita bermasalah, tiba"" tulisan itu berubah jd warna hijau, tdk jls, dll.. pdhal sy engga mengaktifkan warna hijau dan knp jd seperti ini!?!! Tolong diperbaiki karena ini sangat mengganggu kerapihan dan sy tdk menyukainya~!! dan jg slalu saja bnyk update pdhal baru up kmarin:' udh gitu engga ad tempat dmn reel nya gmn sih!!"
0,"Music ig tidak bisa ditambahkan, rekomendasi music yang keluar juga tidak sesuai dengan histori pencarian sebelumnya. Jika ketik manual music yang dicari juga hanya keluar mucic tidak ditemukan. Lahh napa aneh banget sih abis di update jadi makin aneh fiturnya"
0,"ig nya aku kok kalo dibuka apk nya malah layar item semua, udah seminggu lebih kaya gitu tak diemin aja tapi tetep aja, aku hapus terus download lagi juga tetep sama aja, padahal sinyal bagus wifi lancar pake data juga lancar, kalo boleh tau kenapa yaa? atau di blokir sama kominfo (?)"
0,"mengecewakan! developer nya mohon tanggap, saya baru selesai meng-uninstall instagram dikarenakan ada beberapa bug sekarang ketika di install kembali, hanya layar hitam selama hampir 30 menit tidak ada perubahan. bahkan saya sudah uninstall dan install berulang kali tapi hasilnya tetap sama!"
0,"setelah di update, ig ku bener bener ga bisa dibuka. saat aplikasinya si buka, hanya layar hitam yang ditampilkan terus menerus. saya sudah coba download ulang berkali kali dan menghapus data instagram yang terdapat di file hp, tetapi tetap saja hasilnya sama dan tidak ada perubahan apapun."
0,"Reels error, durasi musik yang diterapkan tidak sesuai durasi video, tidak bisa diatur untuk menjadi pas, saya sebagai konten kreator merasa kesal dengan reels yang sekarang, musik tidak lagi bisa pas sesuai durasi video yang akan diupload"
0,"Semakin tidak bagus aka. Saat siaran langsung, audionya saya pakai jack dari mixer ke ponsel, suara yg lain masih masuk ke mic ponsel, dulu sebelum di update bagus banget suara jernih memakai jack dari sound ke ponsel."
0,"Halo insta. Ada kendala terkait app ig di hp android ku, setelah aku hapus data dan cache, kenapa tampilan ig malah jadi white screen. Sama sekali tidak bekerja. Adakah pencerahan? Sudah dicoba untuk reinstall berkali-kali tapi masih sama. Mohon dibantu. Thx 😭"
0,"Ada bug meresahkan, dimana ketika ingin membuat story dari video galeri soundnya seperti tergeser dan tidak pas dengan videonya!!!!"
0,"Hallo kak, Instagram saya Erorr, jika dibuka hanya menampilkan layar putih saja, sudah uninstall berkali"" dan di update pun sudah, tetapi tetap tampilan nya layar putih? Bagaimana caranya untuk memulihkan nya? Terima kasih"
0,"Terakhir kali pakai mau masuk gak bisa, itu kejadian akhir Juli 2022.... ternyata setelah ganti hp dan baca komentar ternyata bukan masalah hpku,tapi aplikasinya banyak bug dan sering update terbaru biasanya gak .... performa Instagram menurun nih...."
0,"Tolong dong diperbaiki apk nya Masa filter yang udh tersimpan bahkan sudah di pakai berkali kli bisa hilang tbtb. Dan mengapa semakin banyak mengupdate fitur nya berkurang filter yg di pakai berkali"" hilang juga tiba""."
0,"Semakin kesini kok performanya semakin buruk ya? Ada apa? 1. Ketika ada DM masuk waktunya tidak begitu akurat pasti selalu telat muncul notifikasinya 2. Setiap posting video reels kenapa suaranya pecah padahal video asli tidak sama sekali pecah 3. Kenapa fitur untuk kembalikan reels ke kisi profil di hilangkan, capek loh harus download aplikasi instagram yang versi lama agar bisa kembalikan video reels ke kisi profil tolong kembalikan fitur tersebut. Kalau bisa video reels disediakan fitur arsip"
0,Eror terus.. Udah lama gak bisa bikin reel.. Kadang susah bikin story terus.. Gak bisa menjelajahi fitur musik.. Udah di update berkali2 tapi gak ada perbedaan. Apa nya yg salah
0,"Aplikasi udah lebih 7 kali saya download, tapi gk bisa juga di buka tu Instagram, Cuma layar putih aj kelihatan, udah saya tunggu juga 30 menit. Sedangkan penyimpanan saya masih banyak kosong dan versi hp saya udah baru juga, kok gk bisa di buka itu Instagram minn?? Mohon Penjelasannya min..,"
0,"susah bgt buat tambah akun, atau buat akun baru, loadingnya kenapa jd lama bgt??!! udh di uninstal tetep lama, padhaal jaringan wifi /data full. kl gada perubahan, bintangnya bakal tetap 1, jika ada perubahan, akan saya ganti. so , i can't wait for it"
0,"Makin diupdate malah makin gak bagus kualitasnya. Bikin palak aja 1. reel sering macet² , sound di reel juga begitu. 2. Reel macet ditengah, tapi sound masih berjalan. 3. Upload reel susah, sering tidak terkirim, padahal sinyal full, kuota masih banyakkkk.Alhasil harus bolak balik kalo mo upload reel. Keterangan tidak terkirim tidak ada, sehingga gak tau tidak terkirim karena apa 4. Tulisan 'tidak terkirim' tidak bisa dihapus, mengganggu tampilan. 5. Banyak kali makan ruang. 6. Boros kuota."
0,Saya sangat tidak puas melihat Instagram sekarang...kita melihat efeknya/filter yg buat malah ngebug..hnya sedikit yg bisa di lihat..padahal filter yg si pembuat banyak yg di posting..mohon Mimin di perbaiki
0,"Instagram makin gak jelas, Instagram saya tidak bisa di buka saat buka aplikasinya jadi gelap dan gak buka udah saya hapus download Sampek 7x tetap aja gelap gak kebuka, padahal dulunya saya suka banget sama Instagram tapi sekarang semakin ke belakang semakin gak jelas, tolong di perbaiki dong bug dan fitur-fiturnya"
0,"Sering bug di versi terbaru, Ig story' ga bisa save dan gambar story' lonjong. Makin payah banyak bug nya. Harusnya tiap update kan bug2 itu hilang. Ini malah ada terus."
0,"Untuk story instagram durasinya sempat 1 menit, tapi mengapa sekarang kembali ke 15 detik? Kemudian untuk durasi video reels, mengapa tidak seperti dulu yang bisa lebih dari 90 detik? Sekarang sangat terbatas sekali ruang gerak berkreatifitas, segera update untuk hasil yang lebih baik bagi kreator!"
0,"Setelah update malah semakin banyak bug ! 1. Postingan Video setelah dihapus dan dipulihkan kembali malah menjadi foto bukan video. 2. Video Reels yang dipulihkan setelah dihapus juga hilang dari kisi/gulungan Reels di profil, tidak bisa muncul di gulungan/kisi lagi, sama halnya juga dengan postingan Video biasa. 3. Postingan Video biasa berubah menjadi video Reels. Tolong diperbaiki, jika tidak maka akan banyak pengguna instagram yang meninggalkan aplikasi ini"
0,"Kenapa sekarang tidak bisa bikin reels. Tulisannya ""musik tidak tersedia di benerapa akun"". Saya coba update malah berubah tampilannya tidak bisa bikin reels! Aneh. Perbaiki sekarang juga! Kecewa banget sama instagram, padahal sosmed yang saya gunakan lebih banyak di instagram! Kacau!👎👎 KECEWA BANGET!!!"
0,"Dear Instragram, knpa setelah di update jadi eror . Tampilan profil yg sblm di update menu feed reels ada lalu setelah di update feed reels hilang hanya ada feed video saja di menu profil saya. Tolong perbaiki bug dan eror lainnya, agar kami pengguna Instagram lebih nyaman"
0,"Instagram adalah aplikasi terburuk yang pernah ada, mau bikin akun baru tidak bisa. Akun kedua ku dibanned & ketiga kena phising, APA YANG SUDAH KALIAN PERBUAT ITU.... KEJAM! Entah bisa diselesaikan masalahnya atau tidak, Sosmed Instagram ini benar² paling tidak menarik buat saya! @stevanuspoernomo"
0,"Terpaksa aku beri ⭐ 2 karena eror layarnya hitam, sudah aku upgrade tetap hitam coba aku uninstall dan download lagi tetap hitam. Jadi sampe sekarang masih ngg bisa buat loginn. Tolong y pihak Instagram segera diperbaiki. Mungkin dengan adanya ulasan² seperti ini, kalian bisa bergerak lebih cepat dalam memperbaikinya. Terimakasih saya tunggu normalnya."
0,Semakin update malah semakin eror. Sering ngebug saat melihat snapgram dan fitur untuk tambahkan filter juga sering tidak ada. Kalo emang gak kuat untuk menambah fitur baru mending gak usah daripada mengakibatkan ke yg lain nya
0,Tadi saya tidak sengaja aplikasi Instagram saya terhapus setelah saya mencoba untuk mendownload nya lagi dan masuk ingin log in tetapi tidak bisa saat masuk ke aplikasi nya semua nya putih ini Instagram lagi membuat fitur baru atau bagaimana? Tolong saya mohon sekali untuk memperbaiki aplikasi Instagram secepatnya terimakasih 🙏
0,"Saya suka main ig, tpi kenapa ig nya jadi seperti ini tidak bisa di buka saya udah uninstall terus instal lagi eh makin parah, makin gak bisa di buka tiap klik ig pasti layarnya jdi item kirain HP saya yang ngebug ternyata setelah baca komenan disini banyak juga yang gak bisa kebuka. Tolong ig nya di update kek dulu aja soal nya kalo di update kek skrg lebih jelekan sekarang dari pada dulu,, kmblikan ig kek dulu:)) supaya lebih enak make ig nyaa, semoga di baca🙏"
0,"Kenapa saya gak bisa login ya? Udah brp hari nunggu gak ada perubahan tetap layar hitam, udah install uninstall brp kali gak ngaruh juga, giliran saya pakai ig lite bisa, tolong diperbaiki semenjak update jdi jelek banget, sering bug! Mana apk nya berat banget"
0,"Ini kenapa Instagram saya gak bisa kebuka, gak bisa di akses ,setiap dibuka apk nya layar nya jadi putih semua,udh berkali"" saya instal ulang tetap seperti itu, dan terpaksa saya instal Instagram lite ,,tolong perbaiki"
0,"Saya bikin reels 17 detik, tapi yang tampil dan muncul, videonya berhenti bergerak di 8 detik, musiknya masih jalan 17 detik.. kok durasi reels makin lama makin pendek sih?, padahal ada pilihan 15 detik, 30 detik dan 60 detik tapi gak guna sama sekali, pas di save ternyata videonya cuman terdownload 8 detik, tidak puas dg kinerja Instagram saat ini, tolong diperbaiki dan kembalikan saja seperti kemaren.. 😐"
0,Kok baru aja download malah ngebug apk nya layar putih semua padahal ga ada yg ngelag sama sekali tapi knp ngebug. Tolong di perbaiki lagi masalah bug nya dong. Sangat mengganggu pengguna
0,"Kenapa sering keluar sendiri secara tiba tiba pada saat scroll reels dan explore ya? App sudah terupdate dan jaringan sangat bagus,di app lain tidak pernah seperti ini,tolong perbaiki"
0,"Aplikasi error! Setelah di-install ulang, ku kira akan berfungsi dengan baik, tetapi ternyata malah tambah parah. Saat di buka, Instagram hanya menampilkan layar hitam. Tetapi terkadang juga hanya putih. Sangat di sayangkan setelah update Instagram malah error. Kami mohon pihak ""Meta"" segera memperbaiki masalah ini, Kami sangat menyayangkan atas masalah ini😔"
0,"Ini ig kenapa error sih, kapan membaiknya.mau login lama banget pake muncul (sedang dalam di terjemahkan ke bahasa Indonesia) terus akhirnya tetap ga bisa,, please secepatnya di perbaikan Kasih kabar baik secepatnya."
0,"Awalnya ga bisa login, sampe hapus trs download lg 2x malahan blank banget, layar hitam aja yg keluar. Makin lama makin ga bener, data yg di sedot makin boros, penyimpanan makin gede tapi ga ada kualitasnya"
0,Instagram awal-awal lancar banget pas login dll. Semenjak saya hapus apk nya karena memori hp saya penuh. Beberapa hari ini saya mendownload ulang lagi Instagram tapi aneh sekali setiap login tidak bisa masuk dan smua layarnya putih total. Udah berkali uninstall dan install balik terusan berulang kali tetap saja loginnya putih total layarnya. Sebenarnya sudah di tanyakan ke teman-teman katanya Instragram mereka aman-aman saja mungkin pengaruhnya jaringan saya. Tapi smua cara sudah coba tetap sja
0,"Setiap saya mau log in tidak bisa, loading mulu ditunggu nyampe lama banget tetep gak bisa. Kirain karena aplikasinya belum di update, setelah di update ternyata sama aja. Berkali-kali install - uninstall tetep gak bisa. Perangkat lunak nya udah diperbaharui tetep aja gak bisa. Tolong diperbaiki lagi ya🙏"
0,"Instagram saya tidak bisa melakukan tindakan Log in sama sekali, ketika di coba hanya muncul layar kosong. Saya sudah coba refresh HP, clean cache, pindah wifi ke kuota, uninstall dan install kembali, namun tetap eror tidak bisa Log in dan hanya muncul layar kosong. Mohon bantuannya"
0,Bagus siii. Tapi sekarang semakin diupdate kok malah erorr mulu. Udah 3 hari ga bisa masuk ig karna eror padahal koneksi juga bagus penyimpanan masih banyak tetap eror ga bisa ntah kenapa. Banyak juga kejadian sama yang aku alami bukan aku ajaa. Tolong diperbaiki lagi biar ga eror
0,"Instagram kenapa sih? Saya beraktifitas di instagram menggunakan data seluler tidak bisa, sedangkan saat menggunakan wifi lancar-lancar saja. Padahal sinyal seluler saya sangat bagus, saya tes sinyal seluler saya menggunakan speed tes juga aman² saja tidak ada masalah, bahkan speed untuk download lebih dari 1,5 mb/s. Tapi pas buka instagram tidak bisa, untuk refresh aja muter terus Sudah 2 hari seperti ini"
0,VIDEO HANYA 90 DETIK! TIKTOK AJA BISA 10 MENIT! Resolusi video di compress habis! Thumbnail video pecah! Jelek buat menampilkan video! Terus di carousel tidak bisa menampilkan video lebih dari 1 menit. Tolong ditingkatkan lagi kualitasnya! Padahal udah ada yg lite. App utama jangan di compress!
0,"Kemarin instagramnya error. Awalnya saya kira karna jaringan hp saya ternyata tidak,memang instagramnya yg lagi error. Terus saya hapus lalu saya coba instal lagi dan ternyata sampai sekarang saya gaka bisa login karena instagaram lagi error. Tolong di perbaiki secepatnya."
0,"Setelah hapus data banyak keluhan mengenai layar putih, atau bisa di bilang bug/error.. banyak cara yang dilakukan akhirnya download lagi tetap saja layar putih, lalu ada beberapa juga yang sudah bisa."
0,"Ceritanya hari ini eror, oke lah mungkin jaringan saya, tapi pas buka Youtube 1080p,4k, masih bisa, saya cek dong mungkin ada update dan ya betul sekali akhirnya saya update masalah eror tertasi,tapi bohong!,malah ada loading(sedang diterjemahkan ke bahasa indonesia) lama banget brooo!, hampir set jam, saya uninstal! Kabari lagi kalau sudah baik baik saja. Terimakasih!"
0,"Ini knp ya saya ga bisa login? Saya sudah nungguin lama tapi tetap ga bisa login, terus suka ada bug segala, boros, semenjak update jelek bngt aplikasinya, lebih bagus yg lama, saya mau Instagram yg dulu!!, Instagram sekarang udh jelek, gjls, bnyk bug, berat bngt lgi, tolong segera di perbaiki, sekian terima kasih!"
0,"Makin di update makin aneh ,mau login kembali gak bisa cuma putih saja ,trus saya coba login pake yang ig lite bisa jadi masalahnya di apk ini sendiri ,jaringan bagus penyimpanan banyak ."
0,"(Lenovo K4 Note, Android 6.0.1) Guys, semenjak update versi 245.0.0 ke atas sampai sekarang, bukannya lebih bagus tapi malah lebih lemot dan banyak bugnya. Kalau buka lama2 malah paksa force close terus gak bisa buka, memakan banyak memori RAM. Percuma lapor keluhan tapi malah gak direspon sama pihak aplikasi Instagram. Kalau mau update mending jangan update dulu atau kalian menyesal. Buang2 kuota aja tuh aplikasi.😒 Sekian dan terimakasih 🙏"
0,"Parah! Udah 1 bulan lebih hanya bisa log in melalui web, sampe di unistal tapi masih ga bisa buka pake aplikasi malah white screen/black screen terus tiap mau log in. Tolong diperbaiki lagi bug nya."
0,"Semakin diupdate semakin ga jelass layanan aplikasinya. Setiap mau ganti akun malah ngebug tampilannya putih, dan ga bisa dibuka lagi aplikasinya. Sudah diupdate lagi tapi tetep ga bisa dibuka. Tolongg segera diperbaiki yaa..."
0,"Kecewa sih, tanpa sebab yang awalnya gabisa switch akun dan buat akun baru. Sekarang malah TIDAK BISA DI BUKA TOTAL. Tentu sangat merugikan karena saya sudah berusaha menghapus lalu menginstal lagi ternyata hasilnya sama saja TIDAK BISA DI BUKA. Saya minta pihak yang berwenang untuk mengurus bug yang sangat merugikan ini atau tidak lambat laun akan ditinggalkan para penggunanya. Terima kasih."
1,"Filternya suka hilang sendiri, kadang juga suka keluar sendiri. Tolong developer di perbaiki lagi🙏🙏. Jujur itu cukup mengganggu buat saya"
1,"Sudah bagus, tapi ada bug dimana ketika memutar video dengan suara, video akan mengalami freze namun suaranya tetap terdengar dan berjalan, dan jika suara di nonaktifkan video akan berjalan seperti biasa tanpa suara"
1,"Kenapa yahh Instagram sekarang seting nge-bug???setiap saya melakukan live atau membuat video..tiba"" nge-leg mati sendiri dan kadang keluar sendiri..mohon kepada pihak Intagram untuk memperbaiki sistemnya🙏🏼"
1,"Semenjak update instagram kok saya malah gak bisa login ya? Notifikasi dari instagram error setiap mencoba login. Ini kenapa ya, ada yang bisa bantu?"
1,Bagus tapi satu ja yg kurang lagi..klik post gambar itu knpa tidak dpt post full gambar.. kalau video dpt full habis post kebesaran video.. gambar pula tidak dpt full kebesaran gambar untuk di post harap di ubah lagi.. terima kasih
1,"Kenapa sih, untuk login sekarang susah. Selalu muncul ( nama pengguna tidak tersedia) , padahal nama pengguna yang saya masukkan benar, saya coba di berbagai akun tetap sama. Mohon diperbaiki!!!!"
1,"Untuk aplikasi sudah bagus cuma lama kesini semakin banyak bug, salah satunya saat masuk ke profil langsung force close, tolong pihak instagram memperbaikinya"
1,"Gue mau nanya sedikit , ig emang lagi lemot atau gimna ya ? Gue ga bisa liat live, igs, dll di ig , ngga bisa buka/liat nya gue gatau gara² apa nih , masalah jaringan atau apa , tolong bantuannya , intinya saya cuma bisa foto doang , selebihnya loading mulu , mohon batuannya ini masalah apa ya , klo soal jaringan ngga mungkin gue bisa buka apk lain ngga ada loading² , tapi di ig load bngt 🙏mohon dijawab"
1,Akhir² ini instagram ku mesti ada masalah yang paling kesal sih hari ini... Mau liat beranda ku aja ehhhh malah keluar² sendiri tolong diperbaiki instagram...
1,"apknya bagus sih and saya suka banget sama apknya karena apk ini saya bisa bertemu dengan teman"" baru,, tapi sayang kadang suka gak kebuka kalo pas lagi diperluin tolong diperbaiki lag"
1,salah satu aplikasi favorit ku disini banyak yang bisa kita cari dari makeup memasak tutorial homework dan kita bisa membagikan cerita terimakasih aku memberi usulan untuk menambah tampilan lagi pada instagram agar lebih menarik
1,"Bagus , buat foto ,nyari/nmbh tmn , Cm srng bug aj gtu kadang filter nya ga bisa dipake , trus filter yg sdh di fav kan mlh menghilang 👍"
1,Assalamualaikum Maaf aku cuman kasih bintang 4 karena semenjak di update aku sama teman ku tidak bisa berteman contoh nya kek gini 1.Setiap kirim pesan atau dm gitu kadang malah kirim emoji marah idah aku keluar dari apk nya masuk dan tetap begitu 2.Setiap mau bikin fitur foto atau mencari efek nya ada tulisan kaya gini maaf saya kurang paham gitu jadi sy kelas sekali dah gitu aja kok kalo ada kemajuan saya kasih bintang ⭐⭐⭐⭐⭐5 ya.Wa'alaikum salam❤️🌼🌼✨✨
1,APLIKASI ini membuat saya menjadi lebih mudah untuk mengedit foto ku menjadi ganteng buat orang yg foto nya menjadi ganteng silahkan klik tombol download di atas sini dan klik tombol download di atas sini dan untuk yg sudah lama kalau ada bug mohon sabar nya karena kita yg sudah lama di Instagram ini dan kita juga tidak si pendapat ingat apa yang di katakan oleh para ahli sabar lah ingat ceramah yg di katakan oleh para ahli ingat sabar lah yg download nya lama sabar lah
1,"sebenarnya fungsi dari menu Toko itu apa? kalau buatku tidak berguna sama sekali. menu like dipindah keatas, sedangkan menu Toko yang tidak berguna ada di bawah, terasa aneh sekali. dan juga setelah diupdate aplikasi sering error, ada apa gerangan? tolong diperbaiki. terimakasih"
1,Hai kak saya minta tolong untuk pembaharuan instagram ubah lagi ke yang dulu seperti Tag atau mention itu masuk ke Notifikasi kembali jangan di simpan ke DM karena itu membuat saya kurang nyaman 🙏 terima kasih semoga ada tindakannya untuk perubahan
1,"Sebenarnya sudah bagus,dan saya pun nyaman menggunakan aplikasi ini,tetapi semenjak ada peraturan baru mengeTaq masuk ke DM,aduh benar2 menggangu sekali..tolong untuk dikembalikan seperti semula,tidak muncul di Dm tetapi di notif saja. Terimakasih"
1,"Hallo kak tolong untuk pembaruan di Instagram di ubah lagi ke semula, Itu sekarang tag atau mention di kolom komentar masuknya jadi ke DM 🥲 . Kurang nyaman kita jadinya karena DM jadi penuh dengan tag/mentionan yg dikolom kometar, pada masuknya ke DM kak, padahal tempat biasanya di notifikasi kan. Huhuhu... . Tolong kak di ubah lagi kesemula pembaruannya agar lebih nyaman digunakan seperti sebelumnya 🙏"
1,"Masih terjadi nge-lag. Membuka reel saja loadingnya lemot,padahal jaringan internet bagus. Mohon diperbaiki 🙏🏼 Terimakasih."
1,"Kenapa pas udah diupdate vitur nya tetap gaada perubahan nyaa, buat ngedite nambahin filter nya juga gamuncul, terlalu sering update tapi tetep aja gitu² aja gaada perubahan 🤦‍♀️😑"
1,"Halo Instagram, saya sebenarnya sangat menyukai aplikasi ini, tetapi ada fitur yang menurut saya harus ditambahkan. Saya tidak ingin orang lain tau postingan apa yang saya sukai, tetapi selalu ada tulisan ""disukai oleh..."", Sehingga teman saya bisa melihat jika postingan itu saya sukai, Tolong tambahkan fitur agar akun kita bisa tidak muncul di tanda ""disukai oleh..."" Saat kita menyukai postingan"
